x,y,z,cell_type_patient
11.517962,3.7230735,-0.605186,0
16.880224,4.1843076,0.88395244,0
11.932417,5.996219,0.2614871,0
16.15506,5.333595,0.58594227,0
12.02024,5.911714,0.66190356,0
13.191079,3.9907143,0.49657845,0
15.35246,5.9360013,0.26532328,0
13.950952,6.8839965,0.77507263,0
13.326157,6.552299,-1.3494596,0
12.3434,6.241185,0.3340204,0
15.040841,5.750618,0.81423885,0
12.210138,6.5641193,-0.015404646,0
12.093239,3.6463695,0.1828484,0
14.894342,3.1436467,1.0577778,0
14.482248,5.8529463,-0.94558233,0
16.568388,4.9932523,1.1999407,0
12.921381,3.8679552,0.5343247,0
15.285962,4.540971,1.8651409,0
13.030082,6.5165415,0.5350511,0
14.731819,6.793448,0.7135206,0
14.043205,4.174241,-0.12723298,0
16.43827,4.229881,1.8843247,0
14.838253,4.4449964,1.6318077,0
16.874136,4.304523,0.722656,0
16.243652,4.1382732,0.87288904,0
17.607555,4.538232,-0.57722604,0
18.238573,4.227052,1.2620356,0
16.971195,4.0917444,0.5671085,0
16.64545,4.3245955,1.0560455,0
16.022701,4.672234,-0.957972,0
16.739435,5.469935,0.2758358,0
13.024349,3.911458,-0.62054896,0
14.694362,6.6104693,0.5313858,0
12.379852,5.7087345,-0.58542573,0
18.206495,4.246936,0.88077086,0
15.099874,4.252281,1.1781392,0
12.067426,6.3835483,-1.5035859,0
11.684719,3.2109566,0.22101662,0
17.504032,4.482418,0.055985477,0
10.67544,6.681037,-0.10214354,0
16.022114,4.1105986,1.0183065,0
16.232674,4.391726,0.28521016,0
15.110057,4.6226835,-0.87655705,0
17.562187,3.963737,-0.9165649,0
16.215067,4.060784,1.2202231,0
15.406992,5.0912204,-0.20637807,0
15.314795,4.333803,1.0623769,0
14.12631,7.2838187,-0.43171415,0
16.835032,5.720927,-0.33680183,0
16.012098,6.5747323,0.3591543,0
14.660281,6.080642,0.4413535,0
16.104383,4.479852,1.2836192,0
13.140774,5.1828246,-0.32967192,0
12.449611,6.1488943,0.4887746,0
17.938011,4.9654713,-0.049652543,0
11.899103,4.421633,-0.8272538,0
16.616808,4.497739,1.3295568,0
13.658283,6.7200756,-0.2691647,0
12.461289,6.4152536,0.08197777,0
13.316292,5.5935597,0.07826307,0
14.248336,3.6318548,0.4039787,0
13.212759,6.194126,-1.156406,0
11.609122,5.7148747,-0.36023617,0
14.665881,4.754512,0.3389384,0
11.167404,3.7938135,-0.6759465,0
11.290561,3.8041508,-0.3624444,0
13.217685,7.036832,-1.1326815,0
17.837448,3.314402,-0.3416377,0
11.476289,3.8677864,0.5288207,0
16.738358,4.334447,-0.4081856,0
15.375271,5.597884,0.62710655,0
12.134433,6.923402,0.54328156,0
14.76721,4.7476263,1.2190256,0
16.46283,4.51627,-0.19336626,0
13.937337,5.0731373,-0.70519555,0
17.768023,4.2452135,1.4323554,0
13.272425,4.324348,-0.75875604,0
16.429502,4.1261735,0.5736959,0
15.849871,4.438289,-1.2074046,0
12.275927,3.9470553,-0.9188676,0
13.384469,4.7021704,-1.384696,0
18.744865,3.8191931,-0.41904876,0
13.522697,3.6996787,0.16469891,0
16.673157,4.9402914,0.54697967,0
12.024351,3.5086856,-0.01896083,0
14.926007,5.1380596,0.3537809,0
13.619793,5.933324,-1.8918465,0
16.949524,5.3286047,-0.65765566,0
13.452962,4.9991307,-1.544852,0
12.771809,6.7258224,0.7799482,0
12.967579,4.282651,-0.08773578,0
15.398469,3.7673132,-1.3763394,0
13.591226,3.6630464,0.00978021,0
14.686446,4.1951203,-0.82373506,0
15.935763,4.230805,2.0657642,0
11.609581,7.413662,-0.54868335,0
14.243974,4.519795,-1.4600176,0
14.451822,4.6706986,-0.61707634,0
16.528877,6.0772634,0.6626707,0
10.586467,6.433302,0.13251662,0
14.333316,3.7987185,-1.6902332,0
13.479352,6.0780663,0.19096778,0
13.128914,4.432288,0.65220165,0
15.327173,5.376181,-1.3502059,0
11.380259,3.9282317,0.089190096,0
14.465044,6.557389,-0.71674913,0
12.978379,6.9994497,-0.89286166,0
14.837135,4.302157,-0.79388666,0
13.491606,6.778423,-1.307199,0
16.739046,3.41049,1.7400119,0
12.255077,4.847573,0.49034426,0
17.623446,4.5748234,1.3784566,0
13.46887,7.715756,0.10862018,0
11.143624,4.353249,-0.78525835,0
15.020298,4.1073737,-0.6865553,0
12.262616,6.2505817,-0.2392125,0
11.911788,7.3093185,-0.8418004,0
14.201103,3.6593957,-0.17327073,0
12.147722,3.4617488,0.3860355,0
11.500347,3.9619234,-0.92930686,0
16.457357,3.195325,0.5962721,0
13.097463,5.0031953,1.1258374,0
10.821971,6.155264,-0.09130173,0
12.173826,3.2982092,0.5474488,0
14.488092,4.1120224,-1.4889743,0
16.085203,3.4103653,1.2117265,0
13.205549,6.5806913,0.30968526,0
14.981145,4.9762683,-1.1200248,0
14.372806,7.115995,0.8968912,0
16.185114,5.2813954,-0.5899431,0
15.665167,5.374585,-0.41621026,0
15.836525,4.076903,2.150119,0
15.595619,3.7509408,-0.31411716,0
14.5827265,4.81859,-1.7562635,0
16.703535,6.507517,0.25494394,0
12.395129,6.8650045,-1.5852057,0
13.428144,7.2141643,0.42831838,0
11.034824,6.966594,0.17499639,0
18.655046,4.558581,0.06461549,0
15.130189,5.876446,-0.03993113,0
11.51412,6.8536134,0.1960231,0
17.93471,4.1860113,-0.20538445,0
11.532541,5.997914,0.11448438,0
11.128799,6.8414187,-0.73925376,0
10.789355,5.9263487,-0.19186921,0
14.3095,6.5565896,1.3200244,0
16.362438,5.954657,-0.103160225,0
17.201733,5.207903,0.70185775,0
15.605797,3.173081,0.79545015,0
12.353955,7.1577516,0.31033903,0
11.731265,7.47829,0.05613324,0
16.3147,3.6400397,-1.0704865,0
15.543519,4.9144287,1.0232192,0
14.05606,4.028009,0.14156653,0
12.254384,7.589391,0.15743399,0
11.5858965,7.5688114,-0.48878396,0
15.467231,4.097595,1.8953103,0
16.564661,5.636722,-0.016934266,0
12.083995,7.6424146,0.15360941,0
11.379836,6.9748526,-0.01529386,0
12.649267,7.8300343,-0.56178397,0
11.692449,5.9311934,0.3388988,0
16.588493,5.879499,0.95305693,0
17.90229,3.6816592,-0.42755076,0
10.498648,5.8081584,-0.23655443,0
13.903323,7.481543,0.089341894,0
14.665076,4.445875,-0.31520012,0
13.103059,5.5000424,-1.9625859,0
13.055381,7.430258,-0.37150526,0
14.027703,7.1002917,0.72547877,0
16.458746,4.092527,-1.5218788,0
12.71574,6.727621,-1.3199362,0
14.700354,3.553064,-1.4820396,0
14.7628,7.0595174,-0.53792757,0
18.873423,4.3060327,0.53329563,0
11.818246,7.155852,-1.4377608,0
16.396328,4.6403427,-0.32898805,0
14.413376,4.4517403,-0.13251813,0
13.651591,6.370212,-1.3186982,0
15.006678,4.012802,0.54287463,0
11.597172,6.1301417,-0.6879855,0
10.776591,6.4690304,0.00063127035,0
11.814779,6.161896,-0.6038868,0
15.326363,7.361857,0.10668577,0
13.894454,4.0681696,-1.7232875,0
14.800785,3.9908395,-1.4959465,0
12.717347,5.77607,-0.46139437,0
13.382439,7.117649,-1.389674,0
14.917927,7.173455,-0.39495313,0
15.624447,3.454551,1.8270181,0
13.319976,3.8714714,-0.2700289,0
11.962923,5.8460097,-1.7018951,0
17.365526,4.458242,0.5985194,0
14.601493,7.5324993,0.44670758,0
16.788364,3.3748584,-0.39862058,0
16.236055,3.351325,1.0344635,0
11.649142,7.2464314,-0.19947638,0
14.958029,3.20634,1.3475842,0
15.518171,5.072536,-0.24670814,0
12.688353,5.582482,-0.5329198,0
16.292936,6.344377,0.017474249,0
17.89334,5.0806227,1.5101403,0
13.251147,5.183225,-1.9326916,0
15.269804,4.7045507,0.35929626,0
16.182295,4.386689,0.45814192,0
16.165909,5.4484806,-0.589361,0
14.278692,4.752349,-0.8529931,0
14.343586,7.026238,0.82058203,0
14.111938,5.0143614,-0.180998,0
16.68198,4.596471,0.7681568,0
13.210288,6.129358,-1.4273272,0
17.537449,3.8589146,0.27492097,0
17.139753,3.6424413,0.6445048,0
14.463492,7.408086,0.29617664,0
15.788322,5.3967314,-0.7473001,0
15.834382,3.191707,2.0005367,0
17.718975,3.0660176,0.024333598,0
12.004347,5.7567534,0.9165836,0
13.463484,4.289279,-1.2913374,0
14.661497,7.0550623,0.5592755,0
13.354699,5.355079,-1.2334242,0
16.74682,3.8015351,-0.7269946,0
10.433624,6.6930957,-0.34752148,0
14.029702,3.3349042,0.21039484,0
17.468555,3.0393481,1.501735,0
16.336973,4.0796804,-0.98138565,0
15.872856,5.3092227,-0.35191724,0
17.72612,3.2886717,1.4199601,0
18.874535,3.8477943,0.117406175,0
10.911627,6.1828275,0.3838423,0
15.042835,3.6411035,-0.814859,0
18.440132,5.115574,0.0767099,0
16.293274,5.402874,1.3280203,0
15.02135,7.3770576,-0.25166574,0
17.518816,4.1189213,-0.68123364,0
18.003601,4.1927667,0.5567231,0
15.8143635,6.719237,-0.22825572,0
17.671068,3.5560777,-0.7248923,0
13.130591,4.4134107,0.16721606,0
19.173658,3.9528356,0.17320612,0
15.99626,3.266443,0.3544316,0
16.462635,3.067065,2.0400567,0
16.441711,3.1419375,2.1030395,0
12.402518,4.600263,0.09954891,0
16.956015,4.331933,0.2978942,0
15.744672,4.304401,-0.7268155,0
16.90935,4.1119637,-0.797431,0
11.352244,5.7237506,-0.6777094,0
17.77721,3.2926953,0.9032523,0
17.88631,4.9947534,1.2891074,0
17.511217,5.587745,0.54936635,0
17.206123,4.2486978,0.7225711,0
16.219904,3.4874084,1.6588631,0
16.204563,3.8467176,0.7155923,0
15.989162,4.5809298,0.76741576,0
12.017922,5.5579686,-0.55510145,0
16.256443,4.643286,0.51210195,0
16.523445,4.4047465,0.5959098,0
14.418283,4.170022,0.85768884,0
17.534397,4.977307,1.2349323,0
14.620086,4.3082786,-0.6316924,0
16.363676,4.713182,0.5739455,0
14.026083,4.6917934,-1.446266,0
16.526531,4.443493,0.512818,0
13.018489,4.051941,-0.17509052,0
16.167215,5.145264,1.1087501,0
15.524708,4.8691273,0.23256509,0
18.900938,4.0456214,-0.07782569,0
15.504846,3.3575182,-1.3063854,0
16.390165,5.530633,-0.5405191,0
17.694103,3.5617893,-0.8172541,0
16.083075,3.1582437,-0.2680516,0
16.047369,4.1464415,1.6248555,0
13.16797,4.8157616,-0.09698259,0
17.635715,3.0706732,1.2595443,0
18.129326,4.2632036,1.4129397,0
15.823312,4.127101,-0.5251928,0
16.461979,3.3704722,1.5493402,0
14.945141,4.060546,-0.16094871,0
15.843227,3.0256767,0.08714541,0
17.999283,5.110047,1.461869,0
15.135611,4.2776885,0.40409935,0
16.433025,3.312943,0.3763995,0
18.679617,3.6130242,0.022566658,0
15.430399,3.1736014,-0.08709444,0
14.228235,5.3568134,0.5141194,0
16.231817,5.0890026,1.249197,0
15.647483,4.300693,0.08704654,0
16.44426,4.976345,0.42811048,0
16.650812,5.5378203,0.64028114,0
17.724447,3.5848987,-0.93468875,0
17.81043,4.1356864,1.195092,0
14.301594,4.204117,-0.8581562,0
18.024956,3.589152,1.2507323,0
14.800541,3.7974584,-2.0144184,0
15.207339,6.239323,-0.6965425,0
18.097853,4.3098364,1.228773,0
16.592178,3.515662,-1.3263012,0
17.795675,4.7550244,0.022261703,0
14.965126,4.607421,-0.8759217,0
16.267437,3.1044095,2.249537,0
17.725147,3.168446,1.5039939,0
12.7938175,5.114041,1.1586434,0
14.635808,3.820306,-0.10237626,0
16.14969,4.0388155,-0.40454862,0
17.73354,3.9634538,0.40863046,0
19.21196,4.078221,-0.14458932,0
18.332447,3.498206,0.9210646,0
13.212119,4.7915154,-0.73345536,0
15.026786,3.8215413,-0.8262673,0
14.301647,3.793352,0.2342774,0
17.094461,5.0366817,0.28649318,0
15.965058,5.8919253,0.88202536,0
14.072311,5.9706917,-1.4688953,0
16.3994,5.129384,-0.28778198,0
14.062062,3.9786558,-1.8876476,0
16.369654,3.0047154,-0.58255976,0
17.41826,3.8041532,0.053160742,0
18.357866,4.934087,0.002668819,0
17.656103,4.582527,0.32478276,0
17.530428,3.6945975,-0.06969866,0
12.998199,6.024065,-1.8911527,0
19.15218,4.228071,0.022610553,0
14.446842,4.1172733,0.13444704,0
16.920382,4.918748,0.24715652,0
18.87405,3.7751834,0.29813653,0
17.60954,3.7040095,-0.5960198,0
13.007994,6.6216116,0.5505301,0
14.570313,4.346701,1.3553393,0
11.254051,4.588544,0.23669705,0
12.783757,4.947398,0.33345938,0
11.382487,5.226887,0.609917,0
12.750549,6.0364065,0.14816037,0
12.9317465,4.0720577,0.30783913,0
15.446887,4.829779,0.535467,0
13.893543,7.4045553,0.4828952,0
10.61193,6.964009,-0.16270673,0
11.470045,7.1249824,0.016283402,0
13.498576,3.58645,0.01796736,0
14.476854,6.809185,0.40339565,0
12.209418,7.3716803,0.47273412,0
12.180863,6.841076,0.7799851,0
12.000537,3.7061179,0.42658034,0
11.510218,5.77846,-1.0388426,0
12.855473,6.0641956,-0.16641979,0
11.683634,3.9358022,-0.76798785,0
11.9585085,6.6114516,-0.31400448,0
13.761254,6.164872,0.983268,0
13.656224,4.9309616,-0.028933683,0
11.8280525,3.5422535,-0.3059502,0
14.473587,4.6548963,0.37416846,0
11.828072,4.4945774,-0.5106286,0
14.351579,4.4969034,0.69356495,0
16.624033,4.2478538,1.8235886,0
13.138064,4.0700254,-1.2906307,0
14.897629,4.4012947,0.07270111,0
15.1069765,4.9533334,-1.3344568,0
16.627623,3.7680714,0.9374291,0
12.086451,3.470017,0.6073778,0
14.259844,3.2285798,0.90605336,0
16.038141,6.06243,0.82903874,0
14.026507,3.6014328,1.0884706,0
11.974526,5.741721,0.24702181,0
15.575782,4.6154556,1.7684191,0
14.405696,3.7547204,-0.64610535,0
12.93037,7.87041,-0.47092018,0
15.441879,5.1138344,-0.4942427,0
11.121888,6.306383,0.16927987,0
14.309553,3.957807,-0.69428515,0
13.871462,4.5746274,0.48846367,0
11.802325,3.9663355,0.66923517,0
11.775725,7.218883,0.58583945,0
14.240138,5.4781065,0.9041767,0
18.403301,4.7921567,0.781797,0
15.114432,4.559786,-1.0585108,0
15.180412,3.9852552,1.678243,0
14.08743,4.101314,-0.56426543,0
12.164458,4.833555,0.52289313,0
10.867157,6.1224537,0.15790527,0
12.828353,7.054972,0.7506758,0
17.543653,3.7125769,-0.5474238,0
15.057544,5.1024346,-0.21294135,0
14.996223,4.4877744,-0.54353255,0
11.070453,4.8045216,-0.3504846,0
15.289722,3.9924908,0.88698167,0
13.530193,7.485623,0.090898186,0
14.744441,5.8696175,-0.8126371,0
16.202456,4.999548,0.8230389,0
11.887075,6.8899903,0.29052058,0
14.301292,4.6893225,-1.5785178,0
15.878273,4.102066,-1.4633996,0
11.931611,3.4858966,0.039594047,0
15.126151,6.883129,-0.29580048,0
16.585293,6.4614897,0.3516984,0
17.010412,3.5197368,0.023225402,0
17.584024,4.4968557,0.22131772,0
10.577308,5.9259562,-0.2393384,0
11.527737,5.1463184,0.57444805,0
12.10734,7.0349774,0.4938279,0
13.053109,4.1953716,0.5974719,0
16.15,3.2410712,1.3492631,0
18.497053,4.003038,-0.45697874,0
11.383729,4.149632,-0.99368286,0
12.74427,3.849887,-0.5354185,0
13.375316,7.3206463,0.393612,0
13.775579,7.434406,-0.31240645,0
16.665443,4.263756,0.40180403,0
11.916136,3.9258947,-0.9990814,0
18.090061,3.8636076,-0.6248712,0
14.035443,5.6454034,0.31626847,0
16.282295,5.6855273,-0.14631036,0
14.768718,3.8278632,1.1395043,0
12.690889,3.6347187,0.32856333,0
16.45247,3.2372537,-1.3012447,0
16.957008,4.9353237,0.3745809,0
17.491714,4.883693,0.868755,0
13.783605,5.988565,-1.3584548,0
14.095189,5.6131797,0.034180682,0
10.994123,6.715302,0.5106813,0
16.283375,5.19125,-0.43296173,0
15.150128,4.141783,-0.6933962,0
13.157369,6.386757,-1.1817383,0
17.197721,3.4341245,-0.79137254,0
14.597027,4.729288,-0.12813233,0
15.532209,3.5721633,-0.80858713,0
11.18725,7.0775023,-0.46154925,0
16.470884,3.6802318,-0.6409269,0
11.520545,4.116153,0.636495,0
15.683538,6.0439935,-0.46011743,0
13.861396,4.642522,-1.420241,0
10.4537,6.209076,-0.38514695,0
17.701385,5.7468343,0.25996017,0
16.53798,5.0027227,-0.5484535,0
14.689,6.2832847,0.59803236,0
14.122742,3.9430788,-0.7413091,0
13.871932,5.7873907,-0.6424304,0
17.219818,5.964835,-0.08297095,0
15.523184,5.3605657,-1.1961646,0
10.716495,6.8667636,-0.20590727,0
14.856648,4.922913,-0.6495768,0
18.179796,4.672424,-0.041766137,0
17.949488,4.241299,1.4551191,0
18.844246,3.9837272,0.17882527,0
18.010258,4.9715524,1.5220349,0
15.5726,4.2346077,-1.0876148,0
18.776995,4.2309003,0.85310394,0
18.57919,4.03114,-0.40244374,0
17.163876,5.098269,1.0710351,0
13.87598,3.8917484,-0.858254,0
15.089007,4.0788016,0.16351677,0
16.638966,4.9520907,1.1874949,0
12.808172,5.4399624,-0.19443303,0
14.110845,4.7762747,0.9822983,0
13.137248,6.484149,-1.5049498,0
17.612799,3.5223134,-1.0400318,0
15.97601,3.420764,0.75097525,0
17.199274,5.0869546,-0.7190004,0
17.287746,4.345157,1.3328922,0
11.059106,4.0283847,-0.61867964,0
15.789592,3.1238227,1.1667948,0
18.892063,4.2372346,-0.22242604,0
16.317747,5.24398,0.19239083,0
17.931282,5.0204573,1.3371962,0
12.626689,6.103701,0.49384063,0
17.046093,3.783244,0.6188485,0
16.37162,3.5615764,-1.3667939,0
15.951541,4.597262,-0.029509533,0
13.227498,4.138309,0.35553423,0
16.696547,5.2009435,0.7283035,0
18.07213,4.755644,1.5285226,0
15.415558,3.8240135,-0.4421879,0
18.967838,3.7191975,0.5994705,0
12.429346,5.290536,-1.038928,0
13.231341,6.975339,-0.15101482,0
18.292494,3.1918762,0.29761964,0
14.098859,4.926965,-0.8436588,0
15.624486,5.6176,-0.7876632,0
15.236451,6.941365,0.006526807,0
18.925995,4.1758432,0.64111465,0
16.551697,3.9961126,-1.158737,0
13.835591,6.781106,0.6481085,0
18.328794,3.942222,0.23477468,0
14.618174,6.947249,-0.4427747,0
16.195648,5.9481454,0.20489849,0
16.74656,3.3892813,-0.18254453,0
17.923876,4.1724887,1.3125908,0
13.271995,4.6531234,-0.17931953,0
19.102163,3.8564322,0.23762919,0
16.839838,3.611186,1.3544037,0
18.335909,3.1457574,0.9607059,0
12.191483,5.8219867,-1.4395062,0
16.893343,3.1746647,2.0030265,0
16.03054,4.361686,1.7584873,0
17.432064,3.5764363,-0.8252221,0
15.052021,3.3869798,0.72776294,0
17.745075,3.2289634,1.2240744,0
13.338504,5.39858,-0.6846526,0
15.318707,5.1951046,-0.0767685,0
14.144406,5.2181387,-0.8634369,0
14.216957,4.963045,-0.84841007,0
11.360617,6.097995,-0.17226596,0
11.607902,6.0975547,0.12643723,0
11.138916,5.7876816,0.42574403,0
15.364706,4.8694043,-0.81342953,0
13.033467,6.281779,0.15145975,0
14.968416,3.3878562,0.27846396,0
13.455358,6.6754336,0.8559398,0
12.66309,7.1208386,-1.2518108,0
12.686961,6.9739413,-1.0451108,0
11.50605,7.0729256,-0.4873516,0
10.938894,5.027647,-0.51597273,0
13.715164,7.403754,-0.106861435,0
12.303693,6.6131425,0.24308842,0
16.676014,5.054916,-0.9507399,0
15.107308,5.4287024,0.30614012,0
12.731545,6.2989807,-1.7111537,0
13.114368,6.2954793,0.10445839,0
15.882627,5.869175,-0.76497614,0
11.961903,7.2275305,0.31289428,0
11.432849,7.3386483,0.2787982,0
11.6338415,6.053982,0.07622605,0
10.86156,7.17911,-0.09304407,0
15.989472,6.451274,-0.09643682,0
13.501555,5.8068066,0.9838469,0
12.080433,5.816987,0.25949618,0
17.38565,4.2229958,-0.6143966,0
16.431011,3.5334377,0.6890918,0
15.803265,3.8897998,0.9123013,0
14.20119,6.0483093,0.7829864,0
13.96729,7.3962407,-0.38530037,0
14.4068,5.5351176,0.36303633,0
14.096815,4.769031,0.42901784,0
15.623843,6.7541776,0.72072315,0
16.807005,4.7961445,0.84916985,0
11.874087,6.169984,0.64809406,0
14.327119,5.4298368,-1.0840726,0
14.120073,6.986015,0.93687934,0
12.127376,6.225579,0.30053404,0
11.633406,7.303761,0.5040115,0
14.211513,7.7823334,0.32473788,0
11.032348,7.023257,0.46548614,0
14.766274,4.6113214,0.31834304,0
15.398972,5.874382,0.11259672,0
12.153907,4.6696973,0.19740546,0
11.401834,6.5977936,0.5085207,0
12.653583,4.5335555,0.18220015,0
13.557124,7.027722,0.32700473,0
15.664283,6.189373,-0.83778024,0
15.552671,5.247223,0.30792016,0
18.696033,4.401324,0.035840284,0
17.252111,5.0450687,0.92714995,0
16.20827,3.2311075,1.498944,0
13.780377,5.847283,-0.9651051,0
11.628518,6.6525555,-0.2259975,0
14.853084,4.760165,0.059573565,0
17.528074,3.5950952,1.2385777,0
16.488646,5.6267962,0.61651623,0
15.485548,3.3642879,-0.3938132,0
13.725032,4.5015707,0.56497794,0
17.487337,5.402309,0.35320243,0
11.430563,7.0862327,-1.1295326,0
11.355983,5.760243,-0.95626956,0
15.004964,4.1421638,1.5475255,0
17.231949,4.4210715,0.043357987,0
16.061703,3.2444701,-0.34828663,0
13.7651005,4.0329366,-0.26865092,0
15.708989,5.1679773,-1.1378436,0
13.70833,4.379226,0.17895468,0
13.295052,4.7247214,0.014225468,0
16.095423,3.4098978,-1.6953807,0
12.754091,6.941347,-0.4972064,0
12.596227,6.742163,-0.62813586,0
13.876231,4.8946986,-1.5849341,0
11.174685,5.5845566,-0.754983,0
14.3023815,3.9320526,-2.0719366,0
13.734903,6.1515255,0.12899989,0
13.740011,3.4444635,0.4890641,0
12.183961,4.2124166,-0.80317724,0
15.753179,4.248797,1.9218585,0
14.477003,4.1515393,-1.4652222,0
12.289595,7.6374207,-0.58646125,0
15.259895,5.1946297,0.25871637,0
12.608779,5.984238,-0.7460174,0
15.235871,3.7096844,-0.35671407,0
13.023938,3.7643297,-0.29808882,0
18.574854,3.7777398,-0.45011288,0
13.304047,4.601793,0.35757363,0
16.942629,4.422512,-0.68097913,0
15.203199,4.741091,0.5436077,0
16.092566,6.0334105,1.108273,0
14.991449,3.7365372,0.050350267,0
13.013483,5.452624,-0.7591711,0
15.071384,3.2107055,1.2275727,0
12.627846,5.8844337,-1.3809398,0
15.627406,5.2001276,-0.8562407,0
15.09978,4.838122,-1.3112348,0
11.57935,6.1704497,-1.321672,0
12.144513,6.868827,-0.5157922,0
14.5871525,4.263699,0.86981535,0
14.829142,3.0773644,0.07941126,0
13.708454,6.84813,-0.87457407,0
15.7213745,3.6033492,-1.8457254,0
13.086733,6.1489096,-1.093546,0
15.943288,3.773468,-0.17785802,0
13.924956,4.7677417,-1.6013633,0
13.346373,7.3155127,-0.22670998,0
13.404803,6.2650366,0.5087173,0
16.75845,3.451723,1.2899444,0
18.298338,4.126547,0.5259782,0
16.221352,4.613684,1.5286807,0
16.315334,3.1875765,-1.2134397,0
16.581045,4.136265,1.4074435,0
15.651705,5.4347897,1.1144105,0
17.869658,4.207158,-0.52523553,0
17.410065,3.599133,0.67765206,0
17.720192,4.258168,1.5804281,0
16.693499,4.224197,0.9905721,0
18.15434,3.8498547,1.0459818,0
18.212963,3.8569777,0.29144952,0
17.110136,3.8446927,-0.5573989,0
17.424952,5.083466,0.54441994,0
11.250677,6.4065013,-0.5557711,0
11.449688,6.635835,0.05361154,0
11.975045,3.705139,-0.38799775,0
13.444434,6.0982265,0.46116,0
16.046038,6.35217,0.21160841,0
10.526486,6.396383,-0.37773928,0
12.560245,5.60206,-0.520904,0
12.042287,7.098331,-0.15976705,0
13.932872,6.8739657,-0.13343573,0
16.202202,6.498352,0.6250067,0
14.301448,7.1297727,0.60350573,0
12.4083185,7.1370063,-0.6460632,0
17.809607,5.223389,0.081400126,0
16.711868,5.194337,-0.07135103,0
15.838627,7.0014462,0.69683754,0
12.751429,5.9311767,-0.0036037012,0
17.081573,4.384347,-0.08412192,0
13.982594,6.9612675,-0.04657337,0
16.316488,3.5381536,1.744579,0
14.06375,3.082782,0.5550612,0
12.595073,7.759471,-0.47637925,0
15.506526,3.0405219,0.2488487,0
15.466109,4.4511437,-0.29717425,0
11.93477,5.872405,0.90035474,0
11.920638,7.0943227,0.18400434,0
15.3748665,3.5526512,0.7549033,0
17.84961,3.3071635,0.957347,0
16.500044,3.565422,1.1855669,0
16.466051,3.1739924,0.0026416536,0
16.25299,3.37716,0.1574322,0
18.5502,4.2523656,-0.104244426,0
14.732817,4.799501,-0.2319514,0
13.834469,4.4961724,-0.94446087,0
16.828976,3.704749,1.5595748,0
14.014761,6.124948,0.12778604,0
16.772406,3.0896032,1.9339911,0
13.594944,6.5238476,-0.38860235,0
17.919691,3.8924816,0.47944522,0
16.8507,3.2741728,-0.126537,0
11.970211,6.5994854,-0.99136436,0
14.105007,5.112618,0.8316662,0
14.666166,3.944902,-0.2637711,0
17.791866,4.908556,0.5633226,0
16.117188,6.0004325,0.2461441,0
13.7253895,6.712541,0.1743778,0
18.051308,4.7315516,0.8653978,0
14.258209,2.9745603,0.27981052,0
14.22185,4.0596623,-0.53021157,0
16.50756,3.9973557,1.2112789,0
17.488037,4.7054925,0.5722732,0
16.981682,3.4852295,0.16357511,0
16.42929,4.3517375,1.4804962,0
16.885134,6.282519,0.5715883,0
16.977316,3.0024989,1.2612205,0
16.309208,3.41163,2.2135403,0
11.927054,3.377261,0.32451543,0
14.514684,3.6654036,0.13265412,0
15.450308,4.9784923,0.8475159,0
11.943552,3.820648,0.531349,0
14.254678,4.7065196,0.9781257,0
12.46686,3.4428265,0.4070716,0
15.794484,5.495482,-0.5622371,0
11.826291,3.4881003,-0.022342332,0
15.693888,6.800997,0.049234204,0
14.56289,3.7355065,0.2839702,0
12.172012,3.4513555,0.6259622,0
11.306455,3.5818992,-0.30033556,0
13.152609,3.729097,0.1609367,0
12.381381,3.6558697,0.597653,0
12.438301,4.4624157,0.7398469,0
14.562843,4.152098,1.149608,0
14.860156,6.782525,0.1886094,0
11.191212,3.664331,-0.55285144,0
12.178965,3.3224213,0.73329353,0
13.670445,7.8718967,-0.019488692,0
12.815024,5.4366193,0.013104067,0
12.641858,3.9587584,0.7446491,0
13.351654,6.4327426,-0.68550503,0
16.06533,3.8471024,1.3436496,0
13.48142,5.082275,0.069457665,0
12.79182,3.8481076,0.26239297,0
14.881729,3.6055305,0.67161125,0
12.739665,4.3059864,0.6020461,0
11.623387,3.5428245,0.45972875,0
11.888546,3.776303,-0.0857419,0
16.049658,3.1464221,-0.03034897,0
11.632306,5.954489,-0.19569564,0
11.545796,4.0313983,0.3395999,0
11.681141,3.7403982,0.50995404,0
11.427808,3.7607064,-0.24223417,0
11.240095,3.6868882,-0.39852443,0
13.636325,3.9420018,-0.5857978,0
11.214291,6.6501713,-0.23503128,0
11.286035,3.457188,-0.32625392,0
11.954193,4.8682384,0.3851398,0
13.532718,4.7220244,-1.0654556,0
13.23648,5.6136518,-0.75449765,0
15.142625,4.517071,0.7831033,0
13.045441,6.368597,-1.125144,0
13.13504,6.520357,-0.042954452,0
11.6176605,3.6924655,-0.37252158,0
15.1061735,5.6988177,0.36015075,0
14.101707,7.1985593,-0.2860785,0
-2.8565552,11.003945,0.32646915,0
11.871148,5.4423566,0.6023357,0
12.307105,3.7182431,0.6383779,0
11.885449,3.4113717,-0.57131743,0
11.754174,3.9085238,-0.73602045,0
11.267396,5.419253,0.2714417,0
12.06743,3.5058823,0.7212341,0
11.771748,3.7766576,0.57623434,0
11.7736435,3.3579924,0.532898,0
14.241788,4.6574845,1.4528697,0
15.783806,3.9734347,0.059703026,0
13.190055,3.7943776,0.90073895,0
