x,y,z,cell_type_patient
0.9307175,9.504533,3.654191,2
0.7939855,6.878428,2.0129433,2
0.79244083,10.065886,1.7921576,2
1.3463522,7.826087,5.443096,2
-0.67422473,6.8860226,2.8432343,2
1.3428018,7.891035,5.0596595,2
1.2463783,8.544722,2.6933274,2
0.37829152,9.574476,2.4378684,2
1.1137657,4.7387786,2.2733433,2
2.5172682,6.590839,4.1199055,2
0.1944408,9.606928,3.3868513,2
-1.4557966,7.4278903,4.2556725,2
-1.5659467,7.2627726,4.6517024,2
-0.94900185,9.403524,5.1780086,2
1.4822453,8.900143,3.2786188,2
0.22556773,7.2634315,5.3636293,2
-1.2447332,8.279178,3.2645879,2
2.4735196,8.222749,4.146274,2
0.42900464,7.1916304,5.3082886,2
0.098306604,4.361239,5.047367,2
-1.4967283,7.0717387,3.029077,2
-0.3280043,3.2469852,4.533423,2
0.38005725,8.566488,3.1663594,2
-0.5506648,7.489475,5.5221233,2
0.20740463,8.637406,5.2957835,2
-0.16096224,8.179063,2.5548048,2
2.4754057,6.3604474,2.8387997,2
-1.3839183,6.648728,3.5499237,2
-0.82852626,10.331311,2.921335,2
0.11189342,7.401443,4.601022,2
-0.1638624,8.438827,2.2935147,2
1.8167121,4.775047,4.7702394,2
1.1964511,5.363918,2.8913114,2
0.19961473,9.940981,3.655497,2
1.1543808,7.6194057,5.4537,2
1.7140467,8.408177,1.9472114,2
-0.33449522,10.207241,3.494125,2
0.7478946,7.4389825,5.1244955,2
-0.72169614,6.532202,5.1105175,2
0.5654455,8.709341,2.5939317,2
-0.73987734,8.027034,3.4661791,2
1.3770196,9.12675,3.5446393,2
2.2145703,6.1393228,4.989578,2
-0.003195545,7.848819,4.9080653,2
0.8625923,4.4684863,4.897017,2
1.9435432,6.9203525,5.137844,2
-0.7028783,8.547484,5.4809904,2
-0.6964315,4.704321,4.703691,2
-0.6508821,5.8643093,4.46248,2
1.9776871,7.714236,4.925309,2
0.8062463,5.598703,3.3936896,2
1.4136866,8.775664,2.2414198,2
-0.21893087,6.51395,2.3131025,2
0.043303598,2.4837503,4.0871587,2
1.4604467,6.1891913,5.3841085,2
2.1084127,6.10393,4.223996,2
-0.7184518,7.015314,2.9550033,2
-0.14673242,5.21837,5.504325,2
0.40227607,7.8416605,4.7368913,2
1.8166587,5.1552086,3.2227435,2
1.0040445,3.0261025,4.6856246,2
-0.11832512,10.174381,1.8512906,2
0.7725132,9.919892,4.165882,2
1.9737103,7.917822,2.3905406,2
2.4055483,8.371252,4.218951,2
0.5996077,9.571805,3.9458022,2
-0.12063936,9.340064,3.1186514,2
-0.51133186,4.4254203,5.308462,2
1.1787715,7.2153606,4.256819,2
-1.0523193,4.1308823,4.014157,2
1.5618267,8.162245,1.7001665,2
0.2889694,8.547014,4.383867,2
1.999756,7.9187074,2.361657,2
1.6484927,6.026453,5.0434413,2
0.9060364,7.055658,3.3271058,2
-0.78581476,7.937583,4.917737,2
-0.77852094,3.9323678,3.0811994,2
-0.473069,7.1663084,4.674955,2
0.7692322,6.35668,3.6341453,2
-0.55299413,5.800261,1.8146884,2
-0.9922425,8.547524,4.7928863,2
0.7710934,5.628055,3.648176,2
1.0673869,6.660275,4.197471,2
0.14627393,7.0817857,2.9228957,2
-0.43276334,10.2073345,3.6705914,2
-0.4647216,3.977116,4.1397142,2
0.44477764,5.0711355,2.9052982,2
-0.033942513,9.624012,2.4388096,2
-1.3155941,9.302708,2.3075943,2
1.7819537,8.545914,3.6950448,2
1.3468139,3.8892899,4.1599402,2
-1.2756249,4.116194,3.2290542,2
-0.3462405,7.563391,2.178281,2
1.881197,7.31997,4.7849274,2
-1.1110005,5.854738,5.834147,2
0.6676162,9.109418,2.4162805,2
0.30295077,8.736064,3.223448,2
-0.117780335,8.242596,4.9456553,2
-0.10278582,3.437385,4.458683,2
1.3301634,3.3831935,3.4939132,2
-0.57100403,4.934659,4.7607603,2
-0.6760835,5.8456755,5.6880083,2
1.2435063,3.08888,4.3134437,2
1.612376,4.643808,3.840461,2
1.0022892,3.7960176,3.7850661,2
-1.4282143,7.721112,4.2621007,2
0.4872052,8.247369,3.69674,2
-1.2406999,5.511732,4.2784677,2
1.279546,3.9489927,3.543867,2
0.19066791,6.170264,2.7449384,2
-0.8853455,7.846849,4.148661,2
0.5377576,5.6380787,3.8793938,2
-0.55891156,9.129666,4.202697,2
1.6905072,7.6851954,2.9609222,2
1.5740181,8.0745125,5.0090065,2
0.74489665,10.068574,2.1856663,2
0.68087053,8.013012,4.061552,2
0.78065765,8.518912,5.050091,2
-1.424547,8.853822,4.715346,2
0.43023744,5.6550236,3.0966742,2
1.5679306,5.6978173,2.564522,2
1.3974105,9.935781,3.1741467,2
1.9705788,6.143171,4.087808,2
-1.4103973,9.155144,3.3144572,2
-0.45165724,9.483786,3.1199532,2
-0.0963592,5.375922,1.9935367,2
0.8361975,5.767798,5.7178435,2
1.8389404,5.572199,2.7890995,2
1.6436148,7.122185,5.2781115,2
-0.29502958,8.767829,1.7970651,2
1.9859349,6.4810624,4.7974114,2
-0.74584293,4.0770464,3.3702722,2
-0.5976227,4.248039,4.468151,2
1.2645845,5.1194854,2.6247547,2
0.40482038,9.663,1.866976,2
-0.4565136,5.507104,4.9640403,2
0.5655498,6.375013,6.1863327,2
-0.8401601,7.337106,2.7601986,2
0.15747298,8.170657,4.0796943,2
0.18995991,5.035475,4.1826987,2
0.21925803,5.446553,3.757137,2
2.326569,8.116521,3.6859987,2
0.23256712,9.511517,2.8204718,2
2.1496341,6.3383327,2.3447912,2
0.32739305,9.06862,3.2526324,2
-0.2537203,6.77657,2.5267978,2
1.4533541,7.280082,3.9954472,2
0.71973974,4.26991,4.123567,2
0.5747447,6.600824,3.6415427,2
0.78494185,9.36351,4.685357,2
0.27617878,2.5844438,4.6526465,2
1.1816171,7.9213796,5.2762847,2
-0.6527893,6.035268,4.42731,2
-0.6528261,4.7506905,3.0243638,2
2.0052552,7.796366,3.8110027,2
-0.16436346,4.9246593,3.8794513,2
-0.9856463,7.5781384,5.60982,2
1.7205938,5.6639543,2.9834,2
1.5755485,8.106812,3.1605709,2
1.1613886,5.686548,5.684811,2
1.416367,5.236598,2.6675017,2
-1.4122572,6.4173274,4.850649,2
1.6460574,8.613272,4.0855155,2
-0.17520161,6.9582434,5.5106335,2
0.07665233,7.730125,5.3355145,2
-0.99173564,8.295445,5.5270586,2
0.5355854,7.3528056,2.6922593,2
1.4950967,9.60078,2.8765924,2
0.39643192,6.9907413,3.3880432,2
1.2878975,5.345147,5.08915,2
1.6736537,9.177513,4.288744,2
-0.48903924,4.013412,4.68086,2
0.2618742,7.754429,2.907671,2
1.1252508,7.201558,5.7585707,2
-1.6230067,9.246837,3.0932138,2
-0.34644687,7.3938537,4.6278973,2
1.395344,7.994873,3.1406312,2
0.6208813,4.9534516,5.061382,2
1.8069955,4.587344,2.7847335,2
0.81049293,5.902194,1.5705239,2
0.3512269,6.5508285,5.4293013,2
0.25108403,6.0616016,5.047345,2
1.4025432,9.337022,2.8837092,2
-0.8895306,8.42883,3.5064979,2
0.29554087,9.2936735,3.47469,2
0.19130032,7.0927334,3.0022976,2
0.011706605,7.4147468,4.8756742,2
0.09273403,9.656817,2.7315784,2
1.3153648,3.9297483,2.7300196,2
-1.122628,9.912584,4.1775484,2
-1.355482,5.79905,2.4063916,2
1.8061012,8.050763,1.7556163,2
0.72120345,6.1028757,4.6256394,2
0.7377864,6.811002,3.897657,2
0.49580657,9.972151,4.743417,2
-0.55140966,8.666173,4.3999577,2
-1.0421624,6.678796,4.897246,2
0.8588272,5.5015965,3.29921,2
-0.906091,7.720107,5.785916,2
1.0545213,5.6747885,4.868454,2
0.5256689,3.6678894,3.5695796,2
1.2115793,5.8184314,5.5136952,2
1.8455541,4.249608,3.1482856,2
-1.7506568,5.9113503,3.9051018,2
0.082721286,7.9466424,3.317421,2
0.6361541,6.6092772,5.7814364,2
-1.3423576,9.223533,3.0025232,2
0.94035167,4.599135,5.486722,2
0.9391236,9.055576,2.4029891,2
1.2450148,6.310162,2.3683069,2
0.32883102,4.748306,4.7153664,2
-0.43938732,8.493789,4.035982,2
1.1617595,5.7010183,4.712308,2
0.4173201,6.8898854,6.060759,2
0.100461416,4.874406,5.589079,2
1.2546799,3.3736334,3.0423698,2
0.18325093,9.766278,3.8133726,2
0.9212285,9.27328,4.6765327,2
1.9473656,7.950283,2.169559,2
-0.13870507,9.864053,3.4736495,2
-0.01930421,8.725946,2.191681,2
-1.0130422,5.1380625,4.517482,2
0.65233123,9.497245,4.255572,2
0.3655992,8.956132,2.7546775,2
0.7292981,4.898483,2.2837431,2
-0.27215847,7.3740816,3.247826,2
-1.151478,6.2295933,3.8626773,2
1.6922739,3.7625477,3.5938911,2
-0.105433345,8.251621,3.900919,2
0.4459926,4.844219,3.087572,2
-1.4815009,6.2467413,4.031397,2
0.76429766,7.2951183,6.233306,2
-1.6003864,9.025187,3.474051,2
-0.0024585242,9.717587,2.4767284,2
0.89042634,8.170963,3.5227242,2
0.016759004,7.716026,3.9356124,2
-0.079655826,7.0511613,3.0697262,2
1.8053838,9.625547,2.7941625,2
-1.4124172,6.585253,3.7763839,2
-0.6699485,8.917158,3.8330717,2
0.6729721,9.046176,2.4992146,2
2.3377519,8.5764,4.2437673,2
0.22632071,6.5712337,3.0717723,2
1.5046682,6.7640295,2.298717,2
-0.1011663,5.4051294,5.263161,2
0.27961758,9.875304,3.0407665,2
0.6630345,9.352461,3.2532601,2
-0.7431236,6.6699214,4.424776,2
1.313788,2.8772469,4.716803,2
2.4021137,7.1994014,3.8941865,2
-0.4327879,8.734281,3.5670593,2
0.21995543,5.3982034,3.7134688,2
-1.2115225,5.570422,5.2703424,2
0.15516874,8.277168,3.217674,2
-1.7454797,7.930126,2.8035426,2
-0.010873475,7.6254816,4.068135,2
0.85839164,8.260463,4.7466207,2
-1.5175955,9.043538,3.4454567,2
-0.48751837,7.389068,5.2591853,2
-1.4610777,4.9579535,3.5705132,2
1.0987219,3.4307578,4.022988,2
2.5204499,6.1161013,3.8708644,2
1.5150152,9.019556,1.7756993,2
-0.64177793,9.007869,4.163025,2
-0.8948913,7.143671,3.6688852,2
0.24098212,5.1254706,5.3674674,2
0.3737656,3.8622875,3.8119254,2
-0.075207055,10.18977,4.190602,2
1.4813719,7.433568,4.852825,2
1.0591828,7.4402013,4.7360277,2
-0.9067049,5.4701724,5.9221888,2
0.1448702,3.9499564,3.9628637,2
-0.56470954,8.41675,4.622591,2
0.052455965,5.045045,3.8371644,2
-1.5575362,8.092008,5.629023,2
1.6625262,4.9584255,2.6211193,2
-2.0289714,7.5230923,2.6374464,2
1.2230448,4.9572983,4.2475,2
0.5962381,7.129085,5.9347873,2
0.032408394,9.86241,3.43292,2
0.42251775,6.461577,5.9531894,2
-1.4167398,9.367476,3.0525606,2
0.0313238,4.28668,2.5373087,2
-0.664786,4.199915,4.292121,2
2.0534277,7.64077,2.2204437,2
0.19004385,5.36868,1.9678451,2
-0.56039256,4.436115,3.8285685,2
-0.5459321,8.930891,5.151694,2
0.27340984,8.27703,2.2152417,2
-1.5126537,6.1972737,2.9237115,2
0.585756,7.444043,4.211383,2
-0.34117,2.848249,3.2154717,2
0.0151814185,7.628216,3.393067,2
-0.4598654,3.0640366,3.242364,2
0.54507864,5.9272065,4.522451,2
-0.8023482,8.168857,4.1481357,2
1.4357818,7.8872924,5.1000338,2
0.83493865,7.7334256,2.5875392,2
0.567707,7.4803314,3.195801,2
-1.2333517,7.572175,4.5794516,2
-0.89513505,4.661113,3.1700366,2
1.9499243,5.591679,4.272194,2
0.17828828,9.901513,4.664297,2
0.25605392,5.261339,3.510808,2
-0.70494837,6.323745,4.162408,2
1.7166579,6.2951493,5.072347,2
-1.0935758,8.03069,4.416412,2
-1.6844226,7.5160484,4.2797813,2
-0.64894104,5.3558435,3.8317785,2
0.44050142,6.871037,3.485607,2
-0.43206856,4.4284496,4.5317373,2
-0.35803744,5.765885,4.159881,2
1.677158,6.574837,4.7251744,2
0.39365858,7.0545254,2.3966622,2
0.89871675,3.857939,5.098707,2
0.162002,7.319243,5.5506926,2
-0.10622324,3.686372,4.989499,2
0.83059275,4.9524336,5.028879,2
-1.2824014,6.723997,3.325218,2
-0.22474574,4.525715,3.4647539,2
0.66052055,9.604727,3.4845264,2
0.18263927,9.80043,2.2570126,2
-0.011270202,5.227545,2.193451,2
0.15330145,9.938112,4.608313,2
-0.56511086,8.085044,2.9795446,2
0.5492892,8.092578,5.2517996,2
0.6706471,6.9820557,4.7540817,2
1.532545,5.0985804,4.3868246,2
1.8113589,7.215109,1.9414226,2
0.7897827,7.411683,5.5936303,2
-0.23462145,4.0243735,2.480215,2
-1.0052413,6.4702625,5.860775,2
0.8518715,5.2595587,5.2368665,2
1.1838554,6.528475,4.8505344,2
-0.5434932,4.6973577,3.3325722,2
-0.52880025,9.4737,4.827265,2
0.3387107,8.297286,4.989606,2
1.2494366,4.989408,4.0142946,2
-0.7993417,8.992105,4.93822,2
-0.68296707,9.57562,4.5919776,2
0.31597748,2.9321353,4.0770073,2
1.9160196,7.6787233,2.8452475,2
-0.63943344,9.740542,1.9980521,2
-0.387011,8.424566,3.6161933,2
-1.5330191,8.803656,3.5614483,2
0.8795395,5.1077223,5.55229,2
-0.37797138,3.4692466,3.7165003,2
0.8775632,7.362979,5.617425,2
-0.5584703,5.5728707,4.7397695,2
0.48215652,3.3142347,3.0935607,2
-0.51726234,8.145042,5.2947593,2
0.8549589,5.5004196,4.0705676,2
1.4022733,4.8917236,2.497859,2
-1.0332361,8.854128,3.663474,2
-1.2162591,9.496338,5.1019793,2
1.8001697,5.0419426,5.0063167,2
1.7596906,6.471228,5.179619,2
-1.3528602,9.164184,5.2279534,2
-0.1560234,7.492603,2.8847816,2
0.2988887,6.9881363,2.606362,2
0.72195613,6.7108364,5.607693,2
1.1325524,3.6879907,4.1884456,2
1.3959091,4.9916997,2.945352,2
-0.5099584,9.959756,3.2897341,2
0.53822047,6.4970083,4.34162,2
1.9258841,6.337483,2.431241,2
-0.31036463,10.218253,3.245005,2
-1.3249179,6.8375034,5.516694,2
-0.21401705,5.1541033,2.9118059,2
1.9703386,7.009332,2.030997,2
1.8193456,9.505101,3.637722,2
1.1950332,5.9027586,4.2698464,2
1.3649133,9.20339,4.834842,2
-1.3321218,6.215458,3.383165,2
1.3790323,5.805178,3.1692276,2
-0.65302926,6.7093334,4.523012,2
0.6639394,6.4774327,2.9148262,2
-1.1731647,7.552072,4.475354,2
0.14130199,5.4283648,5.2612305,2
1.021011,3.2289066,3.226475,2
1.4279926,8.190785,4.264709,2
1.2447304,4.261605,3.4263957,2
0.20164825,4.7800713,3.2559588,2
-1.1110668,10.312083,2.2021418,2
-1.1562198,8.583532,2.0911453,2
-0.8295793,6.4050784,3.6288874,2
0.312053,4.9016027,3.0831316,2
-1.5835103,8.990983,3.091148,2
-0.77138036,5.945741,4.779361,2
0.19576962,2.6505284,4.2964973,2
-0.70289963,5.2386565,3.8236358,2
-0.015376413,5.333703,4.1707807,2
-1.5013579,9.628198,5.5637565,2
1.0752873,3.457881,2.7721813,2
1.8410147,7.941345,3.4569554,2
1.9356453,7.1911297,3.9705486,2
0.24266349,8.763747,5.622021,2
-0.051946245,7.1971073,1.6106853,2
-0.30209655,6.0181327,3.5541945,2
1.1109556,8.6084,1.5278133,2
1.133445,5.4187136,2.47987,2
-0.5915689,10.1237545,2.520634,2
-0.8087084,7.9440937,4.735762,2
0.54875433,8.326331,4.2224183,2
-0.017960113,9.008488,3.59485,2
1.1102684,7.7111187,4.8778324,2
0.089439146,6.64745,5.33806,2
0.26602077,3.0194778,3.721277,2
-1.8660665,8.563609,4.788803,2
1.6244359,7.336232,2.907246,2
-0.005334039,9.006102,2.8046238,2
1.3933463,8.187518,2.5226715,2
-0.56503206,7.158331,4.2612185,2
0.07217029,8.360682,2.2823992,2
0.61623794,6.9441695,5.294399,2
-0.2168575,4.612102,2.32776,2
-0.08387872,6.429394,4.8275967,2
0.20624721,7.6834946,2.7614782,2
0.17258391,7.859095,4.6064687,2
1.2402685,8.004264,2.5688362,2
2.3685894,7.6824327,3.8696215,2
2.1982267,6.051584,3.403642,2
1.2130382,3.2259235,3.1592674,2
0.63907284,5.343852,1.8204912,2
0.633591,4.9575825,3.6133187,2
-0.14679593,4.921681,3.570339,2
0.93890595,9.47603,3.914273,2
-1.4425391,5.2646,4.5166583,2
0.052103125,7.0108166,3.9853714,2
-1.346557,7.4497538,5.4489546,2
-0.7025096,4.815697,5.0317726,2
0.59986174,10.032284,2.1906905,2
0.3225819,8.231714,3.8255367,2
-0.24889334,5.1940093,2.6981616,2
0.19932558,4.4738607,4.6744547,2
-0.3601552,3.9203682,3.1056705,2
0.9330327,6.374515,4.6439786,2
0.47510156,5.2295737,4.2170467,2
1.2131042,5.49878,4.1443343,2
-1.3069794,6.925096,4.1401834,2
0.44398507,7.884366,2.8279302,2
1.0253263,6.2806654,4.6512856,2
-1.2331218,10.820637,1.0708959,2
1.945158,7.787587,3.1590326,2
-1.4393431,8.249542,4.617461,2
-1.5086039,7.223309,5.4945207,2
-0.8043523,6.6991215,5.6599503,2
-1.5189631,7.3471155,2.8406699,2
0.8507846,8.679094,2.3261874,2
1.3312452,6.475118,2.1479566,2
0.2797845,3.965924,4.378182,2
-0.6888513,8.177847,4.196349,2
-0.7486382,7.9082255,5.0775857,2
0.9818008,5.530907,5.9712477,2
1.6603217,8.408536,3.4274871,2
-1.0496485,7.013364,3.6932411,2
-1.7095604,8.195029,4.57071,2
-0.46239123,9.537843,3.712839,2
-0.5661531,6.888927,2.0770285,2
0.16471471,7.7093735,3.4412057,2
-0.40769115,8.793202,4.0713606,2
-0.5532545,5.8349075,5.1589403,2
-1.232904,4.3514886,3.1841018,2
-1.1601174,7.2038336,5.3929505,2
0.6356996,3.4679942,4.6892986,2
-1.3689147,8.642972,5.2051125,2
-0.24435762,3.2895262,3.3345053,2
0.82294303,8.027941,2.797051,2
0.55662405,2.6528182,4.8711543,2
0.8985033,8.263644,2.3134525,2
1.6100932,9.639238,3.7898114,2
-0.96502936,9.398864,2.506115,2
-1.1224767,5.297681,4.129226,2
-1.0839713,7.4659343,4.128509,2
-1.5891801,7.8593063,4.5338964,2
-0.11435486,7.6767025,4.547744,2
-0.68666023,6.3467655,6.1001773,2
0.77125245,3.4917986,4.905532,2
-1.5417709,7.7354107,5.613623,2
2.1532412,5.6180677,3.1444404,2
-0.106224075,9.568349,4.137161,2
-1.2561731,7.141013,3.0503168,2
-1.5859803,6.9938116,2.2227247,2
-0.79345673,8.059643,5.284654,2
1.6516769,4.7980924,2.753147,2
-1.3150122,7.3011346,2.6053941,2
0.8276998,8.507699,3.0649822,2
-0.08850086,7.268301,3.3290582,2
1.8997471,5.204905,3.917933,2
0.16938764,5.660274,3.6598077,2
0.12821268,6.402843,2.0421472,2
-1.5566798,9.777227,5.7315407,2
0.16782832,4.0861077,5.18612,2
0.2940713,4.2770123,4.684173,2
0.8800897,4.567191,2.3927574,2
1.9805399,9.298657,3.387715,2
-0.2338533,7.2897024,4.986757,2
-0.42886397,5.39283,2.3686585,2
-0.35703292,4.130376,3.7019987,2
0.15552978,6.637343,4.545501,2
-0.07712035,7.357621,3.0689747,2
1.368836,3.2318692,4.2452765,2
-0.98852915,7.109002,2.9943633,2
0.317172,8.6271515,5.4737105,2
1.2006105,6.448752,5.3526125,2
1.935583,6.8706045,4.9600873,2
0.51721936,7.749835,5.920823,2
1.5112565,5.6216493,2.8447058,2
-0.16322051,6.1751175,4.710942,2
1.070183,6.3615184,3.1851153,2
0.076885626,6.3196616,4.9318986,2
-0.77538323,6.384077,3.8587534,2
-1.3419073,8.4466915,5.705545,2
1.0176879,8.008127,2.3479574,2
-0.9703005,6.0302753,3.7527049,2
1.8863724,8.023857,4.7407503,2
-1.5133747,6.5550294,5.427995,2
1.3474436,7.8219123,2.4588025,2
1.7174911,8.767757,4.84942,2
-1.7432885,8.191394,3.9617972,2
-1.0960447,7.02123,5.070631,2
0.95038056,3.0277202,4.522235,2
0.041924458,9.848431,2.1080315,2
1.0235617,5.249181,1.9391791,2
0.02336006,3.4568152,3.816553,2
-0.1464673,7.6223183,4.559474,2
-1.3189491,9.686077,5.3637896,2
1.7502486,5.023357,4.174661,2
-1.0597616,8.883975,2.5029898,2
1.358579,7.9145846,3.1164145,2
0.74143827,6.7821026,1.7324785,2
1.7503899,4.632463,3.4850261,2
0.006174614,8.997823,2.8092191,2
-0.6619838,6.8573313,5.650673,2
-0.94719374,7.2129393,4.1582584,2
-0.060918123,5.5823364,2.5543935,2
0.55108756,7.7663016,5.3255167,2
-0.008199753,4.6410003,2.2746072,2
-0.14529584,5.4680333,5.593421,2
2.089404,8.330456,4.0434756,2
0.5855584,8.061218,3.0997417,2
-0.5276134,3.3664014,4.008371,2
0.77311635,7.612908,5.551896,2
-0.7936156,4.3427753,5.03067,2
0.7778415,4.200538,2.7155862,2
0.22083336,8.046155,2.5535166,2
2.4274304,7.9692945,4.2483287,2
0.43462935,4.603363,3.560605,2
0.80424184,4.1687493,5.282772,2
0.8944301,4.2520566,3.7561579,2
0.5318243,7.124148,3.4021025,2
0.08495594,10.239512,1.9294521,2
1.3779149,7.7622623,4.046867,2
-1.2118078,7.010994,4.2956142,2
-1.5630554,8.490483,3.9835472,2
1.2572856,4.3582973,4.883686,2
0.17750554,8.244604,1.5130656,2
0.48955244,2.477435,4.7616296,2
-0.14214571,8.153673,6.119646,2
0.18470994,4.3893566,3.2674093,2
2.2633111,8.12098,2.7164733,2
0.21278778,4.483605,4.0991535,2
-1.4029822,8.365857,4.6342263,2
1.1056002,9.349959,1.6871457,2
-1.164476,4.106919,4.080155,2
0.8091533,7.608052,3.574781,2
1.6313215,3.82249,3.79446,2
0.63709915,9.607016,4.8785625,2
-0.30777588,6.698211,4.1906934,2
0.6260185,6.985371,2.9385026,2
1.2219031,4.5407867,4.03708,2
-1.4397098,6.5809145,4.71901,2
1.2761921,3.4201608,5.0981793,2
-1.5285006,7.731147,4.4366937,2
2.2729461,5.9160786,2.8765662,2
0.38687205,8.8172655,2.9226072,2
-0.0926655,6.9681945,4.4430156,2
2.0953615,7.3564525,3.2199779,2
1.3244858,3.6463878,3.8323765,2
0.79415774,5.604574,3.3641243,2
0.085904546,7.221515,4.8752317,2
1.2446377,4.217294,3.2163904,2
0.655728,5.2552657,5.623898,2
1.2259287,5.7109914,2.5694685,2
0.12590154,5.9544415,3.6187706,2
-2.0819707,7.8943787,4.0657377,2
0.5779028,5.7875323,3.3316138,2
1.8795791,6.33934,4.99064,2
1.4472462,5.9137177,3.3471618,2
0.7930454,7.6792817,6.0492454,2
0.044885736,9.780154,3.6126728,2
0.659456,7.925928,1.5620842,2
-0.11689886,7.6062045,2.9165943,2
0.9807278,9.182064,3.6048787,2
-1.4525155,4.558788,3.0284827,2
-0.67932904,3.2679603,3.5155108,2
0.22070876,4.0605054,3.8082514,2
0.10929761,3.9771206,2.446136,2
0.93775094,6.3868866,4.665687,2
0.9914622,10.176332,3.2054923,2
2.5488417,7.5420775,3.7958667,2
-0.32292303,7.8614726,4.687639,2
1.5191808,8.085359,2.6584291,2
-0.05808075,3.0046895,3.198988,2
0.5933866,7.383583,3.6447556,2
-0.7458572,6.586436,5.8901615,2
1.4969279,5.382329,4.8950315,2
-0.39223364,6.920399,6.0557933,2
0.5388652,8.744029,4.5308475,2
1.7240912,4.081188,4.0691156,2
-1.087844,7.375797,4.7168303,2
-2.15458,7.2714415,4.077328,2
-0.40931946,6.2749243,2.1290765,2
0.6857769,9.56825,1.8391081,2
1.0161984,5.7860947,4.96177,2
-1.7217671,9.259939,3.221895,2
-0.69614875,6.285575,2.6506958,2
1.5665376,5.094653,3.9749742,2
1.5983493,6.565347,5.402726,2
-0.1475888,7.4159336,5.3110294,2
0.9952923,5.589786,5.8627353,2
1.1687907,4.4955435,4.849368,2
0.2862479,8.885887,5.6064763,2
0.14090367,6.96099,2.2931347,2
-0.1383744,8.280886,3.6409838,2
0.7586077,7.401092,5.4785576,2
1.0853084,7.383687,2.0881038,2
2.0313008,7.217652,3.8274095,2
0.33453438,10.138807,3.7414885,2
0.9496059,2.9554853,4.23368,2
-1.2550261,6.9074574,3.9879816,2
-1.1274761,7.5819874,3.1912775,2
0.28500372,5.726709,2.881994,2
-0.15925969,4.482844,3.226933,2
-1.2121295,8.509557,4.6138415,2
-1.4937009,8.864631,4.72606,2
-0.34951752,9.020199,2.3820157,2
0.9465686,5.778371,5.487414,2
-0.9609289,8.131841,5.1879587,2
1.5759978,7.4070477,2.2319813,2
1.6618716,4.6148543,4.9375286,2
0.18283047,4.067182,4.2458067,2
0.611165,8.290956,4.1554484,2
0.80584013,6.1187663,6.145551,2
-0.7272157,5.2595224,3.3538706,2
-0.97889954,7.0816283,3.4415247,2
0.20323098,8.5259,2.2800462,2
-0.81723595,9.57143,2.0305595,2
1.0987017,8.627173,1.8554333,2
-1.0773296,7.0403347,4.867074,2
0.20705266,7.395585,2.7767665,2
0.25627804,7.0879016,2.3563633,2
0.8027247,7.5332503,6.16254,2
1.2081128,9.737391,3.0041883,2
0.3778277,9.675947,4.946173,2
2.0442624,9.398158,3.3304608,2
-0.9990259,9.619589,5.0102806,2
-0.9466674,8.883986,3.4603648,2
-0.92675775,7.645276,2.8883996,2
-0.38114136,4.7251015,5.5700645,2
1.2619467,5.3956733,2.855437,2
-0.21831162,7.3568125,4.383955,2
-0.6422711,6.871696,5.3814473,2
-1.6088684,6.1521854,4.230725,2
-0.89786917,5.706091,2.6508338,2
-0.16512145,3.3398588,3.0327854,2
2.053831,8.2662735,4.23482,2
2.0110774,6.6438303,5.010893,2
-0.06051772,9.138527,4.304635,2
0.481662,8.283319,2.3315194,2
1.8106219,6.512862,4.194372,2
-0.29867738,7.3267055,3.902501,2
-1.3727075,5.016308,2.919859,2
-0.98606825,7.5023336,2.526942,2
0.7317924,8.534702,3.4859824,2
-0.389735,8.516423,3.429926,2
-1.435995,9.164682,3.0695994,2
-1.3731416,6.812791,3.6732464,2
0.7800638,4.109068,5.3262553,2
0.105660856,8.214589,5.219084,2
1.8275535,6.515456,3.6592305,2
-0.0314793,7.633296,2.7751849,2
0.81292546,10.007756,4.3662896,2
0.24382846,7.9529123,4.099457,2
-1.4366444,8.608853,2.9025517,2
-0.01637041,5.978081,4.7060676,2
1.4631326,7.300258,3.9502947,2
-0.8955607,5.836241,5.417939,2
-0.421647,7.504459,2.9020395,2
-1.5530759,8.808008,4.777405,2
-0.59408796,5.3567157,3.853718,2
-0.022185167,7.4376464,5.8180366,2
1.9542687,8.078988,3.2761178,2
1.9315084,8.977937,4.443829,2
-0.06550194,5.6419783,3.9954047,2
-0.75808877,7.8009973,2.0754337,2
-1.5543417,6.4211617,2.919492,2
0.598205,5.839115,1.4415926,2
0.89725983,5.3354235,3.7444808,2
-0.031851746,9.836124,3.3181605,2
-1.672205,6.9387817,2.5046985,2
2.0666335,8.502661,3.531627,2
2.0431373,9.279094,3.8175652,2
-0.08697183,9.323002,3.2880516,2
0.23152353,5.4453692,3.4696648,2
-1.8873322,6.443184,4.5256543,2
-1.2216195,5.064572,3.3278391,2
-0.82917464,7.4442635,4.565569,2
1.0415598,5.811808,3.368876,2
0.4344121,8.23732,3.5082748,2
-0.28417417,8.156396,6.0733714,2
0.6786228,5.8355727,3.6560583,2
-1.0079609,4.1126747,3.618613,2
-1.3079027,6.9688396,3.6062114,2
-0.08538366,7.690858,5.9057918,2
-1.410848,5.7387567,4.3569617,2
0.27901646,8.24474,3.2626908,2
-0.6229114,8.3975,2.0076392,2
-1.4864949,6.4563994,5.3412566,2
1.3340658,4.2928796,5.365231,2
0.33198625,8.040195,6.0360284,2
